"met2013","Geo_STATE","Geo_COUNTY","met_name"
20820,17,49,"Effingham, IL Micro Area"
20900,48,481,"El Campo, TX Micro Area"
20940,6,25,"El Centro, CA Metro Area"
20980,5,139,"El Dorado, AR Micro Area"
21020,37,139,"Elizabeth City, NC Micro Area"
21020,37,29,"Elizabeth City, NC Micro Area"
21020,37,143,"Elizabeth City, NC Micro Area"
21060,21,93,"Elizabethtown, KY Metro Area"
21060,21,123,"Elizabethtown, KY Metro Area"
21120,40,9,"Elk City, OK Micro Area"
21140,18,39,"Elkhart-Goshen, IN Metro Area"
21220,32,11,"Elko, NV Micro Area"
21220,32,7,"Elko, NV Micro Area"
21260,53,37,"Ellensburg, WA Micro Area"
21300,36,15,"Elmira, NY Metro Area"
21340,48,141,"El Paso, TX Metro Area"
21380,20,111,"Emporia, KS Micro Area"
21380,20,17,"Emporia, KS Micro Area"
21420,40,47,"Enid, OK Micro Area"
21460,1,45,"Enterprise-Ozark, AL Micro Area"
21460,1,31,"Enterprise-Ozark, AL Micro Area"
21500,42,49,"Erie, PA Metro Area"
21540,26,41,"Escanaba, MI Micro Area"
21580,35,39,"Espanola, NM Micro Area"
21640,13,239,"Eufaula, AL-GA Micro Area"
21640,1,5,"Eufaula, AL-GA Micro Area"
21660,41,39,"Eugene-Springfield, OR Metro Area"
21700,6,23,"Eureka-Arcata-Fortuna, CA Micro Area"
21740,56,41,"Evanston, WY Micro Area"
21780,18,163,"Evansville, IN-KY Metro Area"
21780,18,51,"Evansville, IN-KY Metro Area"
21780,18,129,"Evansville, IN-KY Metro Area"
21780,18,173,"Evansville, IN-KY Metro Area"
21780,21,233,"Evansville, IN-KY Metro Area"
21780,21,101,"Evansville, IN-KY Metro Area"
21820,2,90,"Fairbanks, AK Metro Area"
21860,27,91,"Fairmont, MN Micro Area"
21900,54,49,"Fairmont, WV Micro Area"
21980,32,1,"Fallon, NV Micro Area"
22020,27,27,"Fargo, ND-MN Metro Area"
22020,38,17,"Fargo, ND-MN Metro Area"
22060,27,131,"Faribault-Northfield, MN Micro Area"
22100,29,187,"Farmington, MO Micro Area"
22140,35,45,"Farmington, NM Metro Area"
22180,37,93,"Fayetteville, NC Metro Area"
22180,37,51,"Fayetteville, NC Metro Area"
22220,5,7,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
22220,5,87,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
22220,29,119,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
22220,5,143,"Fayetteville-Springdale-Rogers, AR-MO Metro Area"
22260,27,111,"Fergus Falls, MN Micro Area"
22280,32,19,"Fernley, NV Micro Area"
22300,39,63,"Findlay, OH Micro Area"
22340,13,155,"Fitzgerald, GA Micro Area"
22340,13,17,"Fitzgerald, GA Micro Area"
22380,4,5,"Flagstaff, AZ Metro Area"
22420,26,49,"Flint, MI Metro Area"
22500,45,31,"Florence, SC Metro Area"
22500,45,41,"Florence, SC Metro Area"
22520,1,77,"Florence-Muscle Shoals, AL Metro Area"
22520,1,33,"Florence-Muscle Shoals, AL Metro Area"
22540,55,39,"Fond du Lac, WI Metro Area"
22580,37,161,"Forest City, NC Micro Area"
22620,5,123,"Forrest City, AR Micro Area"
22660,8,69,"Fort Collins-Loveland, CO Metro Area"
22700,19,187,"Fort Dodge, IA Micro Area"
22780,29,169,"Fort Leonard Wood, MO Micro Area"
22800,19,111,"Fort Madison-Keokuk, IA-MO Micro Area"
22800,29,45,"Fort Madison-Keokuk, IA-MO Micro Area"
22820,8,87,"Fort Morgan, CO Micro Area"
22840,1,49,"Fort Payne, AL Micro Area"
22860,22,115,"Fort Polk South, LA Micro Area"
22900,40,135,"Fort Smith, AR-OK Metro Area"
22900,5,33,"Fort Smith, AR-OK Metro Area"
22900,40,79,"Fort Smith, AR-OK Metro Area"
22900,5,131,"Fort Smith, AR-OK Metro Area"
22900,5,47,"Fort Smith, AR-OK Metro Area"
22980,13,225,"Fort Valley, GA Micro Area"
23060,18,3,"Fort Wayne, IN Metro Area"
23060,18,179,"Fort Wayne, IN Metro Area"
23060,18,183,"Fort Wayne, IN Metro Area"
23140,18,23,"Frankfort, IN Micro Area"
23180,21,5,"Frankfort, KY Micro Area"
23180,21,73,"Frankfort, KY Micro Area"
23240,48,171,"Fredericksburg, TX Micro Area"
23300,17,177,"Freeport, IL Micro Area"
23340,31,53,"Fremont, NE Micro Area"
23380,39,143,"Fremont, OH Micro Area"
23420,6,19,"Fresno, CA Metro Area"
23460,1,55,"Gadsden, AL Metro Area"
23500,45,21,"Gaffney, SC Micro Area"
23540,12,1,"Gainesville, FL Metro Area"
23540,12,41,"Gainesville, FL Metro Area"
23580,13,139,"Gainesville, GA Metro Area"
23620,48,97,"Gainesville, TX Micro Area"
23660,17,187,"Galesburg, IL Micro Area"
23660,17,95,"Galesburg, IL Micro Area"
23700,35,31,"Gallup, NM Micro Area"
23780,20,55,"Garden City, KS Micro Area"
23820,32,5,"Gardnerville Ranchos, NV Micro Area"
23860,45,43,"Georgetown, SC Micro Area"
23900,42,1,"Gettysburg, PA Micro Area"
23940,56,5,"Gillette, WY Micro Area"
23980,21,9,"Glasgow, KY Micro Area"
23980,21,169,"Glasgow, KY Micro Area"
24020,36,115,"Glens Falls, NY Metro Area"
24020,36,113,"Glens Falls, NY Metro Area"
24100,36,35,"Gloversville, NY Micro Area"
24140,37,191,"Goldsboro, NC Metro Area"
24180,48,425,"Granbury, TX Micro Area"
24180,48,221,"Granbury, TX Micro Area"
24220,27,119,"Grand Forks, ND-MN Metro Area"
24220,38,35,"Grand Forks, ND-MN Metro Area"
24260,31,121,"Grand Island, NE Micro Area"
24260,31,93,"Grand Island, NE Micro Area"
24260,31,79,"Grand Island, NE Micro Area"
24300,8,77,"Grand Junction, CO Metro Area"
24340,26,81,"Grand Rapids-Wyoming, MI Metro Area"
24340,26,15,"Grand Rapids-Wyoming, MI Metro Area"
24340,26,67,"Grand Rapids-Wyoming, MI Metro Area"
24340,26,123,"Grand Rapids-Wyoming, MI Metro Area"
24380,35,6,"Grants, NM Micro Area"
24420,41,33,"Grants Pass, OR Micro Area"
24460,20,9,"Great Bend, KS Micro Area"
24500,30,13,"Great Falls, MT Metro Area"
24540,8,123,"Greeley, CO Metro Area"
24580,55,83,"Green Bay, WI Metro Area"
24580,55,9,"Green Bay, WI Metro Area"
24580,55,61,"Green Bay, WI Metro Area"
24620,47,59,"Greeneville, TN Micro Area"
24660,37,81,"Greensboro-High Point, NC Metro Area"
24660,37,157,"Greensboro-High Point, NC Metro Area"
24660,37,151,"Greensboro-High Point, NC Metro Area"
24700,18,31,"Greensburg, IN Micro Area"
24740,28,151,"Greenville, MS Micro Area"
24780,37,79,"Greenville, NC Metro Area"
24780,37,147,"Greenville, NC Metro Area"
24820,39,37,"Greenville, OH Micro Area"
24860,45,59,"Greenville-Mauldin-Easley, SC Metro Area"
24860,45,45,"Greenville-Mauldin-Easley, SC Metro Area"
24860,45,77,"Greenville-Mauldin-Easley, SC Metro Area"
24900,28,83,"Greenwood, MS Micro Area"
24900,28,15,"Greenwood, MS Micro Area"
24940,45,47,"Greenwood, SC Micro Area"
24980,28,43,"Grenada, MS Micro Area"
25060,28,131,"Gulfport-Biloxi, MS Metro Area"
25060,28,45,"Gulfport-Biloxi, MS Metro Area"
25060,28,47,"Gulfport-Biloxi, MS Metro Area"
25100,40,139,"Guymon, OK Micro Area"
25180,54,3,"Hagerstown-Martinsburg, MD-WV Metro Area"
25180,24,43,"Hagerstown-Martinsburg, MD-WV Metro Area"
25180,54,65,"Hagerstown-Martinsburg, MD-WV Metro Area"
25220,22,105,"Hammond, LA Micro Area"
25260,6,31,"Hanford-Corcoran, CA Metro Area"
25300,29,127,"Hannibal, MO Micro Area"
25300,29,173,"Hannibal, MO Micro Area"
25340,47,145,"Harriman, TN Micro Area"
25380,17,165,"Harrisburg, IL Micro Area"
25420,42,99,"Harrisburg-Carlisle, PA Metro Area"
25420,42,43,"Harrisburg-Carlisle, PA Metro Area"
25420,42,41,"Harrisburg-Carlisle, PA Metro Area"
25460,5,9,"Harrison, AR Micro Area"
25460,5,101,"Harrison, AR Micro Area"
25500,51,165,"Harrisonburg, VA Metro Area"
25500,51,660,"Harrisonburg, VA Metro Area"
25540,9,3,"Hartford-West Hartford-East Hartford, CT Metro Area"
25540,9,13,"Hartford-West Hartford-East Hartford, CT Metro Area"
25540,9,7,"Hartford-West Hartford-East Hartford, CT Metro Area"
25580,31,35,"Hastings, NE Micro Area"
25580,31,1,"Hastings, NE Micro Area"
25620,28,111,"Hattiesburg, MS Metro Area"
25620,28,73,"Hattiesburg, MS Metro Area"
25620,28,35,"Hattiesburg, MS Metro Area"
25660,30,41,"Havre, MT Micro Area"
25700,20,51,"Hays, KS Micro Area"
25720,49,51,"Heber, UT Micro Area"
25740,30,43,"Helena, MT Micro Area"
25740,30,49,"Helena, MT Micro Area"
25760,5,107,"Helena-West Helena, AR Micro Area"
25780,37,181,"Henderson, NC Micro Area"
25820,48,117,"Hereford, TX Micro Area"
25860,37,3,"Hickory-Lenoir-Morganton, NC Metro Area"
25860,37,35,"Hickory-Lenoir-Morganton, NC Metro Area"
25860,37,23,"Hickory-Lenoir-Morganton, NC Metro Area"
25860,37,27,"Hickory-Lenoir-Morganton, NC Metro Area"
25900,15,1,"Hilo, HI Micro Area"
25940,45,53,"Hilton Head Island-Beaufort, SC Micro Area"
25940,45,13,"Hilton Head Island-Beaufort, SC Micro Area"
25980,13,183,"Hinesville-Fort Stewart, GA Metro Area"
25980,13,179,"Hinesville-Fort Stewart, GA Metro Area"
26020,35,25,"Hobbs, NM Micro Area"
26100,26,139,"Holland-Grand Haven, MI Metro Area"
26140,12,17,"Homosassa Springs, FL Micro Area"
26180,15,3,"Honolulu, HI Metro Area"
26220,41,27,"Hood River, OR Micro Area"
26260,5,57,"Hope, AR Micro Area"
26260,5,99,"Hope, AR Micro Area"
26300,5,51,"Hot Springs, AR Metro Area"
26340,26,83,"Houghton, MI Micro Area"
26340,26,61,"Houghton, MI Micro Area"
26380,22,57,"Houma-Bayou Cane-Thibodaux, LA Metro Area"
26380,22,109,"Houma-Bayou Cane-Thibodaux, LA Metro Area"
26420,48,71,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,201,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,39,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,15,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,291,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,167,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,407,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,339,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,157,"Houston-Sugar Land-Baytown, TX Metro Area"
26420,48,473,"Houston-Sugar Land-Baytown, TX Metro Area"
26460,36,21,"Hudson, NY Micro Area"
26480,47,53,"Humboldt, TN Micro Area"
26500,42,61,"Huntingdon, PA Micro Area"
26540,18,69,"Huntington, IN Micro Area"
26580,54,99,"Huntington-Ashland, WV-KY-OH Metro Area"
26580,54,11,"Huntington-Ashland, WV-KY-OH Metro Area"
26580,21,19,"Huntington-Ashland, WV-KY-OH Metro Area"
26580,21,89,"Huntington-Ashland, WV-KY-OH Metro Area"
26580,39,87,"Huntington-Ashland, WV-KY-OH Metro Area"
26620,1,89,"Huntsville, AL Metro Area"
26620,1,83,"Huntsville, AL Metro Area"
26660,48,471,"Huntsville, TX Micro Area"
26700,46,5,"Huron, SD Micro Area"
26740,20,155,"Hutchinson, KS Micro Area"
26780,27,85,"Hutchinson, MN Micro Area"
26820,16,19,"Idaho Falls, ID Metro Area"
26820,16,51,"Idaho Falls, ID Metro Area"
26860,42,63,"Indiana, PA Micro Area"
26900,18,59,"Indianapolis-Carmel, IN Metro Area"
26900,18,109,"Indianapolis-Carmel, IN Metro Area"
26900,18,57,"Indianapolis-Carmel, IN Metro Area"
26900,18,145,"Indianapolis-Carmel, IN Metro Area"
26900,18,81,"Indianapolis-Carmel, IN Metro Area"
26900,18,97,"Indianapolis-Carmel, IN Metro Area"
26900,18,63,"Indianapolis-Carmel, IN Metro Area"
26900,18,13,"Indianapolis-Carmel, IN Metro Area"
26900,18,133,"Indianapolis-Carmel, IN Metro Area"
26900,18,11,"Indianapolis-Carmel, IN Metro Area"
26940,28,133,"Indianola, MS Micro Area"
26980,19,103,"Iowa City, IA Metro Area"
26980,19,183,"Iowa City, IA Metro Area"
27020,55,37,"Iron Mountain, MI-WI Micro Area"
27020,26,43,"Iron Mountain, MI-WI Micro Area"
27060,36,109,"Ithaca, NY Metro Area"
27100,26,75,"Jackson, MI Metro Area"
27140,28,127,"Jackson, MS Metro Area"
27140,28,29,"Jackson, MS Metro Area"
27140,28,49,"Jackson, MS Metro Area"
27140,28,121,"Jackson, MS Metro Area"
27140,28,89,"Jackson, MS Metro Area"
27180,47,113,"Jackson, TN Metro Area"
27180,47,23,"Jackson, TN Metro Area"
27220,16,81,"Jackson, WY-ID Micro Area"
27220,56,39,"Jackson, WY-ID Micro Area"
27260,12,89,"Jacksonville, FL Metro Area"
27260,12,19,"Jacksonville, FL Metro Area"
27260,12,3,"Jacksonville, FL Metro Area"
27260,12,31,"Jacksonville, FL Metro Area"
27260,12,109,"Jacksonville, FL Metro Area"
27300,17,171,"Jacksonville, IL Micro Area"
27300,17,137,"Jacksonville, IL Micro Area"
27340,37,133,"Jacksonville, NC Metro Area"
27380,48,73,"Jacksonville, TX Micro Area"
27420,38,93,"Jamestown, ND Micro Area"
27460,36,13,"Jamestown-Dunkirk-Fredonia, NY Micro Area"
27500,55,105,"Janesville, WI Metro Area"
27540,18,125,"Jasper, IN Micro Area"
27540,18,37,"Jasper, IN Micro Area"
27620,29,51,"Jefferson City, MO Metro Area"
27620,29,27,"Jefferson City, MO Metro Area"
27620,29,151,"Jefferson City, MO Metro Area"
27620,29,135,"Jefferson City, MO Metro Area"
27660,22,53,"Jennings, LA Micro Area"
27700,13,305,"Jesup, GA Micro Area"
27740,47,171,"Johnson City, TN Metro Area"
27740,47,179,"Johnson City, TN Metro Area"
27740,47,19,"Johnson City, TN Metro Area"
27780,42,21,"Johnstown, PA Metro Area"
27860,5,111,"Jonesboro, AR Metro Area"
27860,5,31,"Jonesboro, AR Metro Area"
27900,29,145,"Joplin, MO Metro Area"
27900,29,97,"Joplin, MO Metro Area"
27940,2,110,"Juneau, AK Micro Area"
27980,15,9,"Kahului-Wailuku, HI Micro Area"
28020,26,159,"Kalamazoo-Portage, MI Metro Area"
28020,26,77,"Kalamazoo-Portage, MI Metro Area"
28060,30,29,"Kalispell, MT Micro Area"
28100,17,91,"Kankakee-Bradley, IL Metro Area"
28140,20,103,"Kansas City, MO-KS Metro Area"
28140,29,49,"Kansas City, MO-KS Metro Area"
28140,20,209,"Kansas City, MO-KS Metro Area"
28140,29,25,"Kansas City, MO-KS Metro Area"
28140,29,37,"Kansas City, MO-KS Metro Area"
28140,20,91,"Kansas City, MO-KS Metro Area"
28140,20,121,"Kansas City, MO-KS Metro Area"
28140,29,13,"Kansas City, MO-KS Metro Area"
28140,29,47,"Kansas City, MO-KS Metro Area"
28140,29,165,"Kansas City, MO-KS Metro Area"
28140,29,107,"Kansas City, MO-KS Metro Area"
28140,29,177,"Kansas City, MO-KS Metro Area"
28140,20,59,"Kansas City, MO-KS Metro Area"
28140,29,95,"Kansas City, MO-KS Metro Area"
28140,20,107,"Kansas City, MO-KS Metro Area"
28180,15,7,"Kapaa, HI Micro Area"
28260,31,19,"Kearney, NE Micro Area"
28260,31,99,"Kearney, NE Micro Area"
28300,33,5,"Keene, NH Micro Area"
28340,18,113,"Kendallville, IN Micro Area"
28380,29,69,"Kennett, MO Micro Area"
28420,53,5,"Kennewick-Pasco-Richland, WA Metro Area"
28420,53,21,"Kennewick-Pasco-Richland, WA Metro Area"
28500,48,265,"Kerrville, TX Micro Area"
28540,2,130,"Ketchikan, AK Micro Area"
28580,12,87,"Key West, FL Micro Area"
28620,37,55,"Kill Devil Hills, NC Micro Area"
28660,48,99,"Killeen-Temple-Fort Hood, TX Metro Area"
28660,48,27,"Killeen-Temple-Fort Hood, TX Metro Area"
28660,48,281,"Killeen-Temple-Fort Hood, TX Metro Area"
28700,47,73,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
28700,51,169,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
28700,51,191,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
28700,51,520,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
28700,47,163,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
28740,36,111,"Kingston, NY Metro Area"
28780,48,273,"Kingsville, TX Micro Area"
28780,48,261,"Kingsville, TX Micro Area"
28820,37,107,"Kinston, NC Micro Area"
28860,29,1,"Kirksville, MO Micro Area"
28860,29,197,"Kirksville, MO Micro Area"
28900,41,35,"Klamath Falls, OR Micro Area"
28940,47,173,"Knoxville, TN Metro Area"
28940,47,93,"Knoxville, TN Metro Area"
28940,47,1,"Knoxville, TN Metro Area"
28940,47,9,"Knoxville, TN Metro Area"
28940,47,105,"Knoxville, TN Metro Area"
28980,2,150,"Kodiak, AK Micro Area"
29020,18,67,"Kokomo, IN Metro Area"
29020,18,159,"Kokomo, IN Metro Area"
29060,33,1,"Laconia, NH Micro Area"
29100,55,63,"La Crosse, WI-MN Metro Area"
29100,27,55,"La Crosse, WI-MN Metro Area"
29200,18,7,"Lafayette, IN Metro Area"
29200,18,15,"Lafayette, IN Metro Area"
29200,18,157,"Lafayette, IN Metro Area"
29180,22,55,"Lafayette, LA Metro Area"
29180,22,99,"Lafayette, LA Metro Area"
29220,47,13,"La Follette, TN Micro Area"
29260,41,61,"La Grande, OR Micro Area"
29300,13,285,"LaGrange, GA Micro Area"
29340,22,19,"Lake Charles, LA Metro Area"
29340,22,23,"Lake Charles, LA Metro Area"
29380,12,23,"Lake City, FL Micro Area"
29420,4,15,"Lake Havasu City-Kingman, AZ Metro Area"
29460,12,105,"Lakeland-Winter Haven, FL Metro Area"
29500,48,115,"Lamesa, TX Micro Area"
29540,42,71,"Lancaster, PA Metro Area"
29580,45,57,"Lancaster, SC Micro Area"
29620,26,45,"Lansing-East Lansing, MI Metro Area"
29620,26,65,"Lansing-East Lansing, MI Metro Area"
29620,26,37,"Lansing-East Lansing, MI Metro Area"
29660,56,1,"Laramie, WY Micro Area"
29700,48,479,"Laredo, TX Metro Area"
29740,35,13,"Las Cruces, NM Metro Area"
29780,35,47,"Las Vegas, NM Micro Area"
29820,32,3,"Las Vegas-Paradise, NV Metro Area"
29860,28,67,"Laurel, MS Micro Area"
29860,28,61,"Laurel, MS Micro Area"
29900,37,165,"Laurinburg, NC Micro Area"
29940,20,45,"Lawrence, KS Metro Area"
29980,47,99,"Lawrenceburg, TN Micro Area"
30020,40,31,"Lawton, OK Metro Area"
30060,29,105,"Lebanon, MO Micro Area"
30100,50,27,"Lebanon, NH-VT Micro Area"
30100,50,17,"Lebanon, NH-VT Micro Area"
30100,33,9,"Lebanon, NH-VT Micro Area"
30140,42,75,"Lebanon, PA Metro Area"
30220,48,219,"Levelland, TX Micro Area"
30260,42,119,"Lewisburg, PA Micro Area"
30280,47,117,"Lewisburg, TN Micro Area"
30300,16,69,"Lewiston, ID-WA Metro Area"
30300,53,3,"Lewiston, ID-WA Metro Area"
30340,23,1,"Lewiston-Auburn, ME Metro Area"
30380,42,87,"Lewistown, PA Micro Area"
30420,31,47,"Lexington, NE Micro Area"
30420,31,73,"Lexington, NE Micro Area"
30460,21,17,"Lexington-Fayette, KY Metro Area"
30460,21,67,"Lexington-Fayette, KY Metro Area"
30460,21,113,"Lexington-Fayette, KY Metro Area"
30460,21,239,"Lexington-Fayette, KY Metro Area"
30460,21,49,"Lexington-Fayette, KY Metro Area"
30460,21,209,"Lexington-Fayette, KY Metro Area"
30500,24,37,"Lexington Park, MD Micro Area"
30580,20,175,"Liberal, KS Micro Area"
30620,39,3,"Lima, OH Metro Area"
30660,17,107,"Lincoln, IL Micro Area"
30700,31,109,"Lincoln, NE Metro Area"
30700,31,159,"Lincoln, NE Metro Area"
30740,37,109,"Lincolnton, NC Micro Area"
30780,5,119,"Little Rock-North Little Rock-Conway, AR Metro Area"
30780,5,85,"Little Rock-North Little Rock-Conway, AR Metro Area"
30780,5,105,"Little Rock-North Little Rock-Conway, AR Metro Area"
30780,5,45,"Little Rock-North Little Rock-Conway, AR Metro Area"
30780,5,53,"Little Rock-North Little Rock-Conway, AR Metro Area"
30780,5,125,"Little Rock-North Little Rock-Conway, AR Metro Area"
30820,42,35,"Lock Haven, PA Micro Area"
30860,49,5,"Logan, UT-ID Metro Area"
30860,16,41,"Logan, UT-ID Metro Area"
30900,18,17,"Logansport, IN Micro Area"
30940,21,125,"London, KY Micro Area"
30980,48,183,"Longview, TX Metro Area"
30980,48,401,"Longview, TX Metro Area"
30980,48,459,"Longview, TX Metro Area"
31020,53,15,"Longview, WA Metro Area"
31060,35,28,"Los Alamos, NM Micro Area"
31080,6,37,"Los Angeles-Long Beach-Santa Ana, CA Metro Area"
31080,6,59,"Los Angeles-Long Beach-Santa Ana, CA Metro Area"
31140,18,61,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,185,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,211,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,111,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,29,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,103,"Louisville/Jefferson County, KY-IN Metro Area"
31140,18,19,"Louisville/Jefferson County, KY-IN Metro Area"
31140,18,43,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,223,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,179,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,215,"Louisville/Jefferson County, KY-IN Metro Area"
31140,18,175,"Louisville/Jefferson County, KY-IN Metro Area"
31140,21,163,"Louisville/Jefferson County, KY-IN Metro Area"
31180,48,303,"Lubbock, TX Metro Area"
31180,48,107,"Lubbock, TX Metro Area"
31260,48,5,"Lufkin, TX Micro Area"
31300,37,155,"Lumberton, NC Micro Area"
31340,51,680,"Lynchburg, VA Metro Area"
31340,51,515,"Lynchburg, VA Metro Area"
31340,51,9,"Lynchburg, VA Metro Area"
31340,51,19,"Lynchburg, VA Metro Area"
31340,51,11,"Lynchburg, VA Metro Area"
31340,51,31,"Lynchburg, VA Metro Area"
31380,17,109,"Macomb, IL Micro Area"
31420,13,289,"Macon, GA Metro Area"
31420,13,207,"Macon, GA Metro Area"
31420,13,169,"Macon, GA Metro Area"
31420,13,79,"Macon, GA Metro Area"
31420,13,21,"Macon, GA Metro Area"
31460,6,39,"Madera-Chowchilla, CA Metro Area"
31500,18,77,"Madison, IN Micro Area"
31540,55,49,"Madison, WI Metro Area"
31540,55,25,"Madison, WI Metro Area"
31540,55,21,"Madison, WI Metro Area"
31580,21,107,"Madisonville, KY Micro Area"
31620,5,27,"Magnolia, AR Micro Area"
31660,36,33,"Malone, NY Micro Area"
31700,33,11,"Manchester-Nashua, NH Metro Area"
31740,20,161,"Manhattan, KS Metro Area"
31740,20,61,"Manhattan, KS Metro Area"
31740,20,149,"Manhattan, KS Metro Area"
31820,55,71,"Manitowoc, WI Micro Area"
31860,27,103,"Mankato-North Mankato, MN Metro Area"
31860,27,13,"Mankato-North Mankato, MN Metro Area"
31900,39,139,"Mansfield, OH Metro Area"
31920,48,53,"Marble Falls, TX Micro Area"
31940,55,75,"Marinette, WI-MI Micro Area"
31940,26,109,"Marinette, WI-MI Micro Area"
31980,18,53,"Marion, IN Micro Area"
32020,39,101,"Marion, OH Micro Area"
32060,17,199,"Marion-Herrin, IL Micro Area"
32100,26,103,"Marquette, MI Micro Area"
32140,27,83,"Marshall, MN Micro Area"
32180,29,195,"Marshall, MO Micro Area"
32220,48,203,"Marshall, TX Micro Area"
32260,19,127,"Marshalltown, IA Micro Area"
32270,55,141,"Marshfield-Wisconsin Rapids, WI Micro Area"
32280,47,183,"Martin, TN Micro Area"
32300,51,89,"Martinsville, VA Micro Area"
32300,51,690,"Martinsville, VA Micro Area"
32340,29,147,"Maryville, MO Micro Area"
32380,19,195,"Mason City, IA Micro Area"
32380,19,33,"Mason City, IA Micro Area"
32460,21,83,"Mayfield, KY Micro Area"
32500,21,161,"Maysville, KY Micro Area"
32500,21,135,"Maysville, KY Micro Area"
32540,40,121,"McAlester, OK Micro Area"
32580,48,215,"McAllen-Edinburg-Mission, TX Metro Area"
32620,28,113,"McComb, MS Micro Area"
32620,28,5,"McComb, MS Micro Area"
32660,47,177,"McMinnville, TN Micro Area"
32700,20,113,"McPherson, KS Micro Area"
32740,42,39,"Meadville, PA Micro Area"
32780,41,29,"Medford, OR Metro Area"
32820,28,33,"Memphis, TN-MS-AR Metro Area"
32820,47,157,"Memphis, TN-MS-AR Metro Area"
32820,28,137,"Memphis, TN-MS-AR Metro Area"
32820,47,47,"Memphis, TN-MS-AR Metro Area"
32820,28,93,"Memphis, TN-MS-AR Metro Area"
32820,5,35,"Memphis, TN-MS-AR Metro Area"
32820,28,143,"Memphis, TN-MS-AR Metro Area"
32820,47,167,"Memphis, TN-MS-AR Metro Area"
32860,55,33,"Menomonie, WI Micro Area"
32900,6,47,"Merced, CA Metro Area"
32940,28,23,"Meridian, MS Micro Area"
32940,28,75,"Meridian, MS Micro Area"
32940,28,69,"Meridian, MS Micro Area"
32980,55,69,"Merrill, WI Micro Area"
33020,29,7,"Mexico, MO Micro Area"
33060,40,115,"Miami, OK Micro Area"
33100,12,86,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area"
33100,12,99,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area"
33100,12,11,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area"
33140,18,91,"Michigan City-La Porte, IN Metro Area"
33180,21,13,"Middlesborough, KY Micro Area"
33220,26,111,"Midland, MI Micro Area"
33260,48,329,"Midland, TX Metro Area"
33300,13,141,"Milledgeville, GA Micro Area"
33300,13,9,"Milledgeville, GA Micro Area"
33340,55,89,"Milwaukee-Waukesha-West Allis, WI Metro Area"
33340,55,133,"Milwaukee-Waukesha-West Allis, WI Metro Area"
33340,55,131,"Milwaukee-Waukesha-West Allis, WI Metro Area"
33340,55,79,"Milwaukee-Waukesha-West Allis, WI Metro Area"
33380,22,119,"Minden, LA Micro Area"
33420,48,363,"Mineral Wells, TX Micro Area"
33460,27,3,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,139,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,171,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,37,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,55,109,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,55,93,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,141,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,59,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,163,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,53,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,123,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,19,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33460,27,25,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area"
33500,38,49,"Minot, ND Micro Area"
33500,38,101,"Minot, ND Micro Area"
33500,38,75,"Minot, ND Micro Area"
